Dates, ACWI INDEX , SPX INDEX , NDX INDEX , MXEF INDEX , DAX INDEX , SXXE INDEX , UKX INDEX , TPX INDEX , ILS Curncy , EUR  Curncy , GBP Curncy , JPY Curncy ,,,,,,,
06/12/2012, 0.27 , 0.33 , 0.70 , 0.38 , 1.07 , 0.50 , 0.16 , 0.88 , 0.75 , -0.75 , -0.29 , -0.08 ,,,,,,,
05/12/2012, 0.49 , 0.16 , -1.12 , 1.00 , 0.26 , 0.16 , 0.39 , -0.01 , -0.23 , -0.20 , -0.02 , 0.70 ,,,,,,,
04/12/2012, 0.02 , -0.17 , -0.15 , -0.04 , -   , 0.20 , -0.04 , 0.03 , -0.40 , 0.31 , 0.06 , -0.43 ,,,,,,,
03/12/2012, -0.15 , -0.47 , -0.23 , 0.07 , 0.40 , 0.23 , 0.08 , 0.03 , 0.29 , 0.52 , 0.49 , -0.28 ,,,,,,,
30/11/2012, -0.04 , 0.02 , -0.08 , 0.32 , 0.06 , -0.16 , -0.06 , 0.26 , -0.16 , 0.05 , -0.17 , 0.44 ,,,,,,,
29/11/2012, 0.66 , 0.43 , 0.55 , 1.26 , 0.78 , 1.35 , 1.15 , 1.04 , -0.62 , 0.20 , 0.17 , 0.05 ,,,,,,,
28/11/2012, 0.69 , 0.79 , 0.90 , -0.52 , 0.15 , 0.12 , 0.06 , -1.31 , -0.41 , 0.08 , -0.05 , -0.09 ,,,,,,,
27/11/2012, -0.56 , -0.52 , -0.39 , 0.13 , 0.55 , 0.22 , 0.22 , 0.27 , 0.27 , -0.22 , -0.03 , 0.09 ,,,,,,,
26/11/2012, -0.21 , -0.20 , 0.46 , -0.08 , -0.23 , -0.50 , -0.56 , 0.40 , -0.64 , -0.03 , -0.01 , -0.39 ,,,,,,,
23/11/2012, 1.56 , 1.30 , 1.50 , 1.04 , 0.89 , 0.81 , 0.49 , 1.23 , -0.03 , 0.71 , 0.57 , -0.10 ,,,,,,,
22/11/2012, 0.33 , 0.23 , 0.22 , 0.50 , 0.84 , 0.78 , 0.68 , 1.23 , -0.47 , 0.43 , -0.09 , -0.05 ,,,,,,,
21/11/2012, 0.33 , 0.23 , 0.22 , 0.14 , 0.16 , 0.33 , 0.07 , 0.65 , -0.16 , 0.09 , 0.16 , 1.03 ,,,,,,,
20/11/2012, 0.02 , 0.07 , -0.05 , 0.15 , 0.69 , 0.54 , 0.18 , -0.02 , -0.54 , 0.02 , 0.11 , 0.33 ,,,,,,,
19/11/2012, 1.95 , 1.99 , 2.43 , 0.84 , 2.49 , 2.49 , 2.36 , 1.44 , -1.13 , 0.56 , 0.16 , 0.11 ,,,,,,,
16/11/2012, 0.36 , 0.48 , 0.39 , -0.46 , -1.32 , -1.29 , -1.27 , 1.88 , -0.22 , -0.30 , 0.10 , 0.18 ,,,,,,,
15/11/2012, 0.11 , -0.16 , -0.30 , -0.64 , -0.82 , -0.67 , -0.77 , 2.09 , 0.17 , 0.35 , 0.16 , 1.15 ,,,,,,,
14/11/2012, -1.27 , -1.39 , -1.17 , -0.16 , -0.94 , -0.74 , -1.11 , -0.02 , 1.15 , 0.25 , -0.19 , 1.10 ,,,,,,,
13/11/2012, -0.50 , -0.40 , -0.81 , -0.72 , 0.01 , 0.55 , 0.33 , -   , -0.36 , -0.05 , -0.04 , -0.15 ,,,,,,,
12/11/2012, 0.11 , 0.01 , -0.05 , -0.17 , 0.07 , -0.22 , -0.04 , -1.12 , 0.65 , -0.03 , -0.12 , 0.01 ,,,,,,,
09/11/2012, -0.09 , 0.17 , 0.45 , -0.44 , -0.58 , -0.03 , -0.11 , -0.63 , 0.41 , -0.26 , -0.55 , 0.03 ,,,,,,,
08/11/2012, -1.04 , -1.22 , -1.54 , -1.21 , -0.39 , -0.30 , -0.27 , -1.39 , -0.04 , -0.19 , -0.01 , -0.66 ,,,,,,,
07/11/2012, -1.32 , -2.37 , -2.55 , 0.12 , -1.96 , -1.87 , -1.58 , 0.11 , 0.15 , -0.34 , -0.08 , -0.44 ,,,,,,,
06/11/2012, 0.32 , 0.79 , 0.30 , 0.55 , 0.70 , 0.68 , 0.79 , -0.41 , -0.33 , 0.14 , 0.11 , 0.07 ,,,,,,,
05/11/2012, 0.09 , 0.22 , 0.63 , -0.39 , -0.51 , -0.97 , -0.50 , -0.55 , 0.27 , -0.30 , -0.26 , -0.17 ,,,,,,,
02/11/2012, -0.83 , -0.94 , -1.16 , 0.51 , 0.38 , 0.52 , 0.11 , 1.18 , 0.50 , -0.83 , -0.68 , 0.39 ,,,,,,,
01/11/2012, 1.33 , 1.09 , 1.50 , 0.43 , 1.03 , 1.11 , 1.37 , 0.13 , -0.20 , -0.13 , 0.01 , 0.44 ,,,,,,,
31/10/2012, -0.15 , 0.02 , -0.67 , 0.22 , -0.33 , -0.40 , -1.15 , 1.21 , -0.14 , 0.01 , 0.35 , 0.18 ,,,,,,,
30/10/2012, -0.34 , -0.07 , 0.31 , 0.29 , 1.13 , 1.21 , 0.95 , -0.92 , -0.53 , 0.43 , 0.25 , -0.21 ,,,,,,,
29/10/2012, -0.34 , -0.07 , 0.31 , -0.05 , -0.40 , -0.61 , -0.20 , -0.13 , 0.93 , -0.26 , -0.45 , 0.19 ,,,,,,,
26/10/2012, -0.34 , -0.07 , 0.31 , -0.84 , 0.44 , 0.36 , 0.03 , -1.36 , 0.10 , 0.03 , -0.08 , -0.81 ,,,,,,,
25/10/2012, 0.50 , 0.30 , 0.08 , 0.46 , 0.10 , -0.15 , -   , 1.10 , 0.12 , -0.31 , 0.50 , 0.61 ,,,,,,,
24/10/2012, -0.04 , -0.31 , -0.39 , -0.23 , 0.27 , 0.48 , 0.12 , -0.81 , 0.43 , -0.10 , 0.53 , -0.05 ,,,,,,,
23/10/2012, -1.63 , -1.44 , -1.06 , -1.04 , -2.11 , -1.95 , -1.44 , -0.58 , 0.81 , -0.56 , -0.39 , -0.11 ,,,,,,,
22/10/2012, 0.47 , 0.04 , 0.61 , 0.12 , -0.71 , -0.42 , -0.22 , -0.09 , -0.19 , 0.28 , 0.08 , 0.78 ,,,,,,,
19/10/2012, -1.53 , -1.66 , -2.40 , -0.72 , -0.76 , -1.04 , -0.35 , 0.28 , 0.13 , -0.33 , -0.25 , 0.05 ,,,,,,,
18/10/2012, -0.27 , -0.24 , -1.13 , 0.25 , 0.58 , 0.11 , 0.10 , 1.69 , 0.61 , -0.40 , -0.65 , 0.44 ,,,,,,,
17/10/2012, 0.78 , 0.41 , -0.10 , 0.75 , 0.25 , 0.77 , 0.69 , 1.01 , -0.39 , 0.50 , 0.24 , 0.05 ,,,,,,,
16/10/2012, 1.21 , 1.03 , 1.41 , 0.82 , 1.58 , 1.97 , 1.12 , 1.30 , -0.59 , 0.81 , 0.25 , 0.31 ,,,,,,,
15/10/2012, 0.66 , 0.81 , 0.73 , -0.15 , 0.40 , 0.61 , 0.21 , 0.65 , 0.16 , -0.02 , -0.01 , 0.27 ,,,,,,,
12/10/2012, -0.17 , -0.30 , 0.03 , 0.08 , -0.68 , -0.70 , -0.62 , 0.61 , -0.52 , 0.18 , 0.17 , 0.13 ,,,,,,,
11/10/2012, 0.39 , 0.02 , -0.34 , 0.39 , 1.06 , 1.06 , 0.92 , -0.40 , -0.41 , 0.41 , 0.24 , 0.20 ,,,,,,,
10/10/2012, -0.32 , -0.62 , -0.49 , -0.45 , -0.41 , -0.55 , -0.58 , -1.49 , -0.16 , -0.08 , 0.02 , -0.10 ,,,,,,,
09/10/2012, -1.23 , -0.99 , -1.61 , -0.13 , -0.78 , -0.79 , -0.54 , -1.28 , 0.38 , -0.64 , -0.15 , -0.09 ,,,,,,,
08/10/2012, -0.53 , -0.35 , -0.89 , -1.11 , -1.44 , -1.30 , -0.50 , 0.24 , -0.11 , -0.59 , -0.68 , -0.43 ,,,,,,,
05/10/2012, 0.13 , -0.03 , -0.59 , 0.36 , 1.27 , 1.58 , 0.74 , 0.24 , -0.01 , 0.21 , -0.34 , 0.24 ,,,,,,,
04/10/2012, 0.87 , 0.72 , 0.35 , 0.30 , -0.23 , -0.11 , 0.03 , 1.10 , -0.74 , 0.88 , 0.72 , -0.01 ,,,,,,,
03/10/2012, -0.04 , 0.36 , 0.70 , -0.37 , 0.22 , -0.04 , 0.28 , -0.52 , 0.15 , -0.12 , -0.36 , 0.42 ,,,,,,,
02/10/2012, 0.26 , 0.09 , 0.18 , 0.11 , -0.28 , -0.14 , -0.19 , -0.16 , -0.71 , 0.25 , 0.02 , 0.22 ,,,,,,,
01/10/2012, 0.54 , 0.27 , -0.18 , 0.24 , 1.53 , 1.74 , 1.37 , -0.69 , -0.19 , 0.22 , -0.23 , 0.04 ,,,,,,,
28/09/2012, -1.08 , -0.45 , -0.79 , 0.43 , -1.01 , -1.58 , -0.65 , -1.10 , 0.30 , -0.41 , -0.42 , 0.45 ,,,,,,,
27/09/2012, 1.09 , 0.96 , 1.44 , 0.81 , 0.19 , 0.33 , 0.20 , 0.41 , -0.09 , 0.31 , 0.43 , -0.18 ,,,,,,,
26/09/2012, -0.64 , -0.57 , -0.82 , -1.15 , -2.00 , -2.48 , -1.56 , -2.00 , 0.18 , -0.20 , -0.14 , -0.06 ,,,,,,,
25/09/2012, -0.91 , -1.05 , -1.39 , -0.25 , 0.16 , 0.44 , 0.36 , 0.53 , -0.04 , -0.25 , -0.19 , -0.06 ,,,,,,,
24/09/2012, -0.27 , -0.22 , -0.62 , -0.22 , -0.52 , -0.83 , -0.24 , -0.36 , 0.35 , -0.38 , -0.07 , -0.41 ,,,,,,,
21/09/2012, -0.06 , -0.01 , -   , 0.83 , 0.84 , 0.87 , -0.03 , 0.34 , -0.21 , 0.09 , 0.09 , -0.09 ,,,,,,,
20/09/2012, -0.46 , -0.05 , -0.08 , -1.11 , -0.02 , -0.43 , -0.57 , -1.44 , -0.02 , -0.62 , -0.04 , -0.18 ,,,,,,,
19/09/2012, 0.06 , 0.12 , 0.23 , 0.26 , 0.59 , 0.48 , 0.35 , 0.85 , 0.13 , 0.01 , -0.14 , -0.56 ,,,,,,,
18/09/2012, -0.15 , -0.13 , 0.03 , -0.57 , -0.76 , -1.04 , -0.43 , 0.20 , -0.13 , -0.53 , -0.04 , 0.14 ,,,,,,,
17/09/2012, -0.50 , -0.31 , 0.04 , -0.14 , -0.11 , -0.46 , -0.37 , 1.70 , 0.28 , -0.10 , 0.21 , 0.41 ,,,,,,,
14/09/2012, 0.69 , 0.40 , 0.84 , 3.27 , 1.39 , 1.94 , 1.64 , 1.70 , -1.24 , 1.07 , 0.38 , 1.16 ,,,,,,,
13/09/2012, 1.75 , 1.63 , 1.42 , 0.36 , -0.45 , -0.75 , 0.65 , 0.32 , -0.51 , 0.71 , 0.30 , -0.48 ,,,,,,,
12/09/2012, 0.43 , 0.21 , 0.24 , 0.55 , 0.46 , 0.47 , -0.17 , 1.31 , 0.18 , 0.35 , 0.23 , 0.12 ,,,,,,,
11/09/2012, 0.71 , 0.31 , -0.12 , 0.32 , 1.34 , 0.84 , -0.02 , -0.69 , -0.34 , 0.76 , 0.50 , -0.66 ,,,,,,,
10/09/2012, -0.75 , -0.61 , -1.30 , 0.12 , -0.01 , -0.30 , -0.03 , 0.30 , -0.18 , -0.45 , -0.12 , 0.06 ,,,,,,,
07/09/2012, 1.06 , 0.40 , -0.16 , 1.93 , 0.66 , 0.62 , 0.30 , 2.25 , -1.28 , 1.46 , 0.49 , -0.79 ,,,,,,,
06/09/2012, 2.23 , 2.04 , 2.27 , 1.16 , 2.91 , 3.07 , 2.11 , 0.13 , -0.02 , 0.24 , 0.19 , 0.60 ,,,,,,,
05/09/2012, -0.18 , -0.11 , -0.18 , -0.83 , 0.46 , 0.14 , -0.25 , -1.18 , 0.18 , 0.28 , 0.20 , -0.05 ,,,,,,,
04/09/2012, -0.29 , -0.12 , -0.01 , -0.57 , -1.17 , -0.97 , -1.50 , -0.27 , -0.06 , -0.21 , -0.10 , 0.22 ,,,,,,,
03/09/2012, 0.69 , 0.51 , 0.67 , 0.58 , 0.63 , 0.82 , 0.82 , -0.41 , 0.13 , 0.11 , 0.13 , -0.17 ,,,,,,,
31/08/2012, 0.69 , 0.51 , 0.67 , 0.31 , 1.09 , 1.29 , -0.14 , -1.63 , -0.39 , 0.58 , 0.51 , -0.31 ,,,,,,,
30/08/2012, -1.07 , -0.78 , -1.09 , -0.89 , -1.64 , -1.20 , -0.42 , -0.83 , -0.05 , -0.19 , -0.30 , -0.10 ,,,,,,,
29/08/2012, -0.11 , 0.08 , 0.05 , -0.40 , 0.11 , -0.14 , -0.56 , 0.50 , 0.33 , -0.28 , 0.09 , 0.25 ,,,,,,,
28/08/2012, -   , -0.08 , 0.01 , -0.43 , -0.64 , -0.74 , -0.02 , -1.20 , 0.11 , 0.53 , 0.16 , -0.29 ,,,,,,,
27/08/2012, -0.24 , -0.05 , 0.16 , -0.48 , 1.10 , 0.94 , -   , -0.25 , -0.21 , -0.10 , -0.10 , 0.09 ,,,,,,,
24/08/2012, 0.37 , 0.65 , 0.58 , -0.88 , 0.31 , 0.06 , -   , -0.96 , 0.22 , -0.41 , -0.32 , 0.23 ,,,,,,,
23/08/2012, -0.78 , -0.81 , -0.77 , 0.48 , -0.97 , -0.86 , 0.04 , 0.24 , 0.07 , 0.28 , -0.13 , -0.11 ,,,,,,,
22/08/2012, -0.02 , 0.02 , 0.40 , -0.62 , -1.01 , -1.31 , -1.42 , -0.33 , -0.08 , 0.45 , 0.60 , -0.90 ,,,,,,,
21/08/2012, 0.07 , -0.35 , -0.44 , 0.64 , 0.79 , 0.97 , 0.57 , 0.08 , -0.32 , 1.03 , 0.48 , -0.18 ,,,,,,,
20/08/2012, -0.04 , -   , 0.14 , -0.19 , -0.10 , -0.43 , -0.48 , -0.15 , -0.22 , 0.10 , 0.10 , -0.16 ,,,,,,,
17/08/2012, 0.02 , 0.19 , 0.44 , -0.49 , 0.64 , 0.74 , 0.31 , 0.88 , 0.23 , -0.18 , -0.23 , 0.26 ,,,,,,,
16/08/2012, 1.10 , 0.71 , 1.19 , 0.16 , 0.71 , 1.12 , 0.03 , 1.58 , -0.51 , 0.54 , 0.32 , 0.46 ,,,,,,,
15/08/2012, -0.13 , 0.11 , 0.28 , -0.31 , -0.40 , -0.10 , -0.54 , -0.29 , 0.24 , -0.26 , 0.04 , 0.32 ,,,,,,,
14/08/2012, 0.04 , -0.01 , -0.03 , 0.48 , 0.94 , 0.64 , 0.56 , 0.35 , -0.45 , -0.08 , -0.04 , 0.54 ,,,,,,,
13/08/2012, -0.22 , -0.13 , 0.21 , -0.68 , -0.50 , -0.34 , -0.26 , 0.02 , 1.54 , 0.35 , -0.04 , 0.05 ,,,,,,,
10/08/2012, 0.18 , 0.22 , 0.12 , -   , -0.29 , -0.48 , -0.08 , -0.67 , 0.09 , -0.14 , 0.33 , -0.37 ,,,,,,,
09/08/2012, 0.24 , 0.04 , 0.21 , 0.89 , -0.02 , 0.27 , 0.10 , 0.83 , 0.04 , -0.48 , -0.12 , 0.18 ,,,,,,,
08/08/2012, -   , 0.06 , -0.12 , 0.28 , -0.03 , -0.33 , 0.08 , 0.26 , 0.03 , -0.27 , 0.22 , -0.23 ,,,,,,,
07/08/2012, 0.80 , 0.51 , 0.86 , 0.04 , 0.71 , 1.20 , 0.56 , 1.08 , 0.01 , -0.02 , 0.12 , 0.46 ,,,,,,,
06/08/2012, 0.56 , 0.23 , 0.68 , 1.54 , 0.77 , 1.14 , 0.37 , 1.63 , 0.37 , 0.11 , -0.24 , -0.28 ,,,,,,,
03/08/2012, 2.42 , 1.90 , 1.92 , 0.83 , 3.93 , 4.10 , 2.21 , -1.23 , -1.15 , 1.70 , 0.81 , 0.29 ,,,,,,,
02/08/2012, -0.95 , -0.74 , -0.36 , -0.97 , -2.20 , -2.65 , -0.88 , 0.44 , 1.51 , -0.37 , -0.14 , -0.26 ,,,,,,,
01/08/2012, -0.11 , -0.30 , -0.28 , 0.18 , -0.26 , 0.25 , 1.38 , -0.89 , -0.63 , -0.64 , -0.91 , 0.41 ,,,,,,,
31/07/2012, -0.67 , -0.43 , 0.02 , 0.37 , -0.03 , -0.68 , -1.02 , 0.62 , -1.53 , 0.36 , -0.20 , -0.08 ,,,,,,,
30/07/2012, -0.04 , -0.05 , -0.19 , 0.77 , 1.27 , 1.51 , 1.18 , 0.73 , 0.05 , -0.50 , -0.24 , -0.36 ,,,,,,,
27/07/2012, 2.04 , 1.91 , 2.41 , 2.76 , 1.62 , 1.96 , 0.97 , 1.61 , -1.00 , 0.32 , 0.39 , 0.32 ,,,,,,,
26/07/2012, 2.22 , 1.65 , 1.40 , 1.19 , 2.75 , 3.74 , 1.36 , 1.20 , 0.39 , 1.03 , 1.22 , 0.06 ,,,,,,,
25/07/2012, 0.19 , -0.03 , -0.71 , -0.42 , 0.25 , 0.37 , -0.02 , -1.56 , -0.08 , 0.80 , -0.05 , -0.03 ,,,,,,,
24/07/2012, -0.88 , -0.90 , -0.87 , -0.33 , -0.45 , -1.01 , -0.63 , -0.41 , 0.84 , -0.46 , -0.01 , -0.28 ,,,,,,,
23/07/2012, -1.58 , -0.89 , -1.07 , -2.60 , -3.18 , -2.77 , -2.09 , -1.80 , 0.75 , -0.33 , -0.74 , -0.11 ,,,,,,,
20/07/2012, -1.42 , -1.01 , -1.42 , -0.45 , -1.90 , -2.39 , -1.09 , -1.78 , 0.16 , -1.01 , -0.65 , -0.13 ,,,,,,,
19/07/2012, 0.54 , 0.27 , 1.14 , 1.10 , 1.11 , 1.01 , 0.50 , 0.90 , -0.32 , -0.02 , 0.46 , -0.27 ,,,,,,,
18/07/2012, 0.73 , 0.67 , 1.32 , -0.24 , 1.62 , 1.31 , 1.01 , -0.39 , 0.76 , -0.08 , -0.01 , -0.33 ,,,,,,,
17/07/2012, 0.53 , 0.74 , 0.57 , 0.69 , 0.18 , -0.04 , -0.59 , -0.40 , 0.40 , 0.17 , 0.11 , 0.24 ,,,,,,,
16/07/2012, -0.14 , -0.23 , -0.31 , 0.06 , 0.13 , -0.09 , -0.07 , -0.15 , 0.32 , 0.20 , 0.40 , -0.39 ,,,,,,,
13/07/2012, 1.47 , 1.65 , 1.56 , 1.32 , 2.15 , 1.41 , 1.03 , -0.15 , -0.43 , 0.38 , 0.95 , -0.16 ,,,,,,,
12/07/2012, -0.81 , -0.50 , -1.00 , -1.96 , -0.53 , -0.91 , -0.99 , -1.29 , 0.11 , -0.29 , -0.47 , -0.56 ,,,,,,,
11/07/2012, 0.12 , -   , -0.56 , -0.20 , 0.24 , -0.10 , 0.01 , -0.17 , 0.15 , -0.09 , -0.12 , 0.42 ,,,,,,,
10/07/2012, -0.67 , -0.81 , -0.95 , -0.15 , 0.79 , 0.76 , 0.65 , -0.70 , 0.21 , -0.51 , -0.05 , -0.16 ,,,,,,,
09/07/2012, -0.23 , -0.16 , -0.08 , -1.09 , -0.35 , -0.33 , -0.62 , -1.02 , 0.23 , 0.18 , 0.21 , -0.13 ,,,,,,,
06/07/2012, -1.13 , -0.94 , -1.33 , -0.96 , -1.92 , -1.94 , -0.53 , -0.58 , 0.38 , -0.82 , -0.19 , -0.33 ,,,,,,,
05/07/2012, -0.90 , -0.47 , 0.06 , -0.11 , -0.45 , -1.10 , 0.14 , -0.30 , 0.22 , -1.08 , -0.41 , 0.05 ,,,,,,,
04/07/2012, 0.97 , 0.62 , 0.79 , -0.05 , -0.20 , -0.18 , -0.06 , 0.20 , -0.00 , -0.64 , -0.64 , 0.11 ,,,,,,,
03/07/2012, 0.97 , 0.62 , 0.79 , 1.63 , 1.26 , 1.15 , 0.83 , 1.01 , -0.04 , 0.25 , -0.01 , 0.35 ,,,,,,,
02/07/2012, 0.59 , 0.25 , 0.36 , 0.43 , 1.24 , 1.16 , 1.25 , -0.10 , 0.34 , -0.72 , -0.10 , -0.35 ,,,,,,,
29/06/2012, 3.01 , 2.49 , 3.12 , 3.38 , 4.33 , 4.61 , 1.42 , 1.49 , -0.81 , 1.79 , 1.21 , 0.42 ,,,,,,,
28/06/2012, -0.16 , -0.21 , -1.13 , -0.71 , -1.27 , -0.39 , -0.56 , 1.79 , -0.03 , -0.19 , -0.31 , -0.33 ,,,,,,,
27/06/2012, 0.90 , 0.90 , 0.62 , 0.70 , 1.50 , 1.69 , 1.41 , 0.89 , -0.05 , -0.18 , -0.47 , 0.25 ,,,,,,,
26/06/2012, 0.57 , 0.48 , 0.64 , 0.30 , 0.07 , -0.38 , -0.07 , -0.85 , 0.58 , -0.10 , 0.44 , -0.18 ,,,,,,,
25/06/2012, -1.82 , -1.60 , -2.01 , -1.42 , -2.09 , -2.31 , -1.14 , -0.76 , 0.53 , -0.53 , -0.09 , -0.96 ,,,,,,,
22/06/2012, 0.68 , 0.72 , 1.12 , -1.63 , -1.26 , -0.69 , -0.95 , -0.40 , 0.24 , 0.24 , -0.03 , 0.19 ,,,,,,,
21/06/2012, -3.89 , -2.23 , -2.53 , -1.68 , -0.77 , -0.43 , -0.99 , 0.89 , 0.68 , -1.31 , -0.80 , 0.93 ,,,,,,,
20/06/2012, 0.11 , -0.17 , 0.10 , 0.51 , 0.45 , 0.59 , 0.64 , 1.72 , 0.38 , 0.17 , -0.04 , 0.75 ,,,,,,,
19/06/2012, 1.38 , 0.98 , 1.09 , 1.00 , 1.84 , 1.90 , 1.73 , -0.56 , -0.18 , 0.87 , 0.38 , -0.20 ,,,,,,,
18/06/2012, 0.09 , 0.14 , 0.83 , 0.96 , 0.30 , -0.67 , 0.22 , 1.68 , 0.13 , -0.49 , -0.31 , 0.48 ,,,,,,,
15/06/2012, 1.16 , 1.03 , 1.23 , 1.28 , 1.48 , 1.52 , 0.22 , 0.13 , -0.35 , 0.04 , 0.98 , -0.78 ,,,,,,,
14/06/2012, 0.94 , 1.08 , 0.50 , -0.64 , -0.23 , 0.17 , -0.31 , -0.11 , -0.07 , 0.61 , 0.37 , -0.16 ,,,,,,,
13/06/2012, -0.74 , -0.70 , -0.74 , 0.71 , -0.14 , -0.27 , 0.18 , 0.29 , -0.22 , 0.43 , -0.42 , -0.06 ,,,,,,,
12/06/2012, 1.44 , 1.17 , 1.15 , -0.20 , 0.33 , 0.04 , 0.76 , -0.78 , -0.10 , 0.17 , 0.54 , 0.11 ,,,,,,,
11/06/2012, -1.26 , -1.26 , -1.64 , 1.07 , 0.17 , -0.37 , -0.05 , 1.72 , 0.19 , -0.28 , 0.08 , -0.06 ,,,,,,,
08/06/2012, 0.09 , 0.81 , 0.94 , -0.88 , -0.22 , -0.18 , -0.23 , -1.78 , 0.21 , -0.35 , -0.35 , -0.18 ,,,,,,,
07/06/2012, 0.19 , -0.01 , -0.43 , 1.18 , 0.82 , 0.63 , 1.18 , 1.70 , -0.27 , -0.17 , 0.20 , 0.56 ,,,,,,,
06/06/2012, 2.64 , 2.30 , 2.36 , 1.82 , 2.09 , 2.41 , 2.36 , 1.46 , -0.51 , 1.04 , 0.74 , 0.56 ,,,,,,,
05/06/2012, 0.72 , 0.57 , 0.38 , 0.45 , -0.15 , 0.49 , -1.14 , 1.83 , 0.34 , -0.38 , -0.01 , 0.52 ,,,,,,,
04/06/2012, 0.29 , 0.01 , 0.78 , -1.28 , -1.19 , -0.03 , -1.14 , -1.89 , -0.63 , 0.52 , 0.14 , 0.41 ,,,,,,,
01/06/2012, -2.50 , -2.46 , -2.62 , -1.37 , -3.42 , -2.38 , -1.14 , -1.47 , 0.18 , 0.56 , -0.27 , -0.38 ,,,,,,,
31/05/2012, 0.12 , -0.23 , -0.49 , -0.17 , -0.26 , -0.15 , 0.45 , -0.57 , 0.65 , -0.02 , -0.47 , -0.95 ,,,,,,,
30/05/2012, -1.88 , -1.43 , -0.84 , -1.50 , -1.81 , -1.94 , -1.74 , -0.47 , 0.14 , -1.09 , -1.04 , -0.53 ,,,,,,,
29/05/2012, 1.41 , 1.11 , 1.26 , 1.35 , 1.16 , 0.81 , 0.65 , 0.82 , 0.06 , -0.30 , -0.26 , 0.03 ,,,,,,,
28/05/2012, -0.42 , -0.22 , -0.17 , 0.81 , -0.26 , -0.34 , 0.09 , -0.14 , 0.39 , 0.19 , 0.10 , -0.26 ,,,,,,,
25/05/2012, -0.42 , -0.22 , -0.17 , -   , 0.38 , 0.18 , 0.03 , -0.02 , -0.02 , -0.12 , -0.03 , 0.10 ,,,,,,,
24/05/2012, -0.21 , 0.14 , -0.62 , 0.57 , 0.48 , 0.85 , 1.59 , 0.09 , -0.06 , -0.40 , -0.13 , 0.16 ,,,,,,,
23/05/2012, -0.40 , 0.17 , 0.31 , -2.43 , -2.33 , -2.66 , -2.53 , -1.60 , 0.13 , -0.80 , -0.44 , -0.61 ,,,,,,,
22/05/2012, -0.23 , 0.05 , -0.24 , 0.64 , 1.65 , 1.98 , 1.86 , 1.13 , 0.81 , -1.05 , -0.46 , 0.82 ,,,,,,,
21/05/2012, 1.80 , 1.60 , 2.70 , 0.75 , 0.95 , 0.52 , 0.70 , -0.05 , -0.05 , 0.30 , 0.11 , 0.37 ,,,,,,,
18/05/2012, -0.49 , -0.74 , -1.22 , -1.54 , -0.60 , -0.47 , -1.33 , -2.89 , -0.17 , 0.65 , 0.13 , -0.33 ,,,,,,,
17/05/2012, -1.58 , -1.51 , -2.05 , -0.38 , -1.18 , -1.24 , -1.24 , 1.12 , 0.05 , -0.14 , -0.71 , -1.31 ,,,,,,,
16/05/2012, -0.83 , -0.44 , -0.74 , -2.31 , -0.26 , -0.27 , -0.60 , -1.14 , -0.19 , -0.10 , -0.52 , 0.19 ,,,,,,,
15/05/2012, -1.07 , -0.57 , -0.37 , -0.62 , -0.79 , -0.98 , -0.51 , -1.23 , 0.11 , -0.73 , -0.62 , 0.41 ,,,,,,,
14/05/2012, -1.46 , -1.11 , -0.98 , -1.96 , -1.94 , -2.33 , -1.97 , -0.22 , 0.38 , -0.73 , 0.14 , -0.11 ,,,,,,,
11/05/2012, -0.38 , -0.34 , -0.01 , -0.99 , 0.95 , 0.29 , 0.57 , -0.92 , 0.11 , -0.15 , -0.48 , 0.01 ,,,,,,,
10/05/2012, 0.25 , 0.25 , -0.19 , 0.29 , 0.66 , 0.82 , 0.25 , -0.05 , -0.25 , 0.05 , 0.11 , 0.36 ,,,,,,,
09/05/2012, -0.97 , -0.67 , -0.32 , -1.48 , 0.47 , -0.35 , -0.44 , -1.38 , 0.39 , -0.58 , -0.19 , -0.29 ,,,,,,,
08/05/2012, -1.12 , -0.43 , -0.36 , -0.93 , -1.90 , -1.93 , -1.78 , 0.58 , 0.25 , -0.35 , -0.20 , -0.06 ,,,,,,,
07/05/2012, 0.33 , 0.04 , 0.05 , -1.10 , 0.12 , 1.26 , -1.93 , -2.62 , 0.51 , -0.25 , 0.24 , 0.09 ,,,,,,,
04/05/2012, -1.69 , -1.61 , -2.47 , -1.10 , -1.99 , -1.77 , -1.93 , 0.43 , -0.02 , -0.52 , -0.17 , -0.41 ,,,,,,,
03/05/2012, -0.86 , -0.77 , -1.10 , -0.54 , -0.24 , -0.13 , 0.15 , 0.43 , 0.13 , -0.05 , -0.14 , 0.05 ,,,,,,,
02/05/2012, -0.45 , -0.25 , 0.29 , 0.42 , -0.75 , -0.57 , -0.93 , 0.43 , -0.13 , -0.60 , -0.13 , 0.06 ,,,,,,,
01/05/2012, 0.49 , 0.57 , 0.12 , -0.04 , -0.59 , 0.02 , 1.30 , -1.84 , 0.36 , -0.02 , -0.08 , 0.34 ,,,,,,,
30/04/2012, -0.36 , -0.39 , -0.64 , 0.64 , -0.59 , -1.26 , -0.68 , -0.72 , 0.64 , -0.12 , -0.19 , -0.56 ,,,,,,,
27/04/2012, 0.36 , 0.24 , 0.59 , 0.35 , 0.91 , 1.04 , 0.49 , -0.72 , -0.24 , 0.27 , 0.49 , -0.89 ,,,,,,,
